.3,.25,.4,.3,.75,.4,.2
.4, .0,.4,.2,  1,.4,.2
.5,.25,.4,.1,.75,.4,.2
.4, .5,.4,.2, .5,.4,.2
.3,.75,.4,.3,.25,.4,.2
.2,  1,.4,.4, .0,.4,.2
.1,.75,.4,.5,.25,.4,.2
.2, .5,.4,.4, .5,.4,.2
